"Notes"	"State"	"State Code"	"County"	"County Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Texas"	"48"	"Nacogdoches County, TX"	"48347"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	18	519288	Unreliable
	"Texas"	"48"	"Nacogdoches County, TX"	"48347"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	27	519288	5.1994
	"Texas"	"48"	"Navarro County, TX"	"48349"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	383316	Unreliable
	"Texas"	"48"	"Newton County, TX"	"48351"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	16	114202	Unreliable
	"Texas"	"48"	"Nueces County, TX"	"48355"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	12	2770984	Unreliable
	"Texas"	"48"	"Nueces County, TX"	"48355"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	17	2770984	Unreliable
	"Texas"	"48"	"Nueces County, TX"	"48355"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	35	2770984	1.2631
	"Texas"	"48"	"Nueces County, TX"	"48355"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	229	2770984	8.2642
	"Texas"	"48"	"Nueces County, TX"	"48355"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	141	2770984	5.0884
	"Texas"	"48"	"Nueces County, TX"	"48355"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	11	2770984	Unreliable
	"Texas"	"48"	"Nueces County, TX"	"48355"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	17	2770984	Unreliable
	"Texas"	"48"	"Nueces County, TX"	"48355"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	16	2770984	Unreliable
	"Texas"	"48"	"Orange County, TX"	"48361"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	25	662149	3.7756
	"Texas"	"48"	"Orange County, TX"	"48361"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	103	662149	15.5554
	"Texas"	"48"	"Palo Pinto County, TX"	"48363"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	223949	Unreliable
	"Texas"	"48"	"Parker County, TX"	"48367"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	21	954352	2.2004
	"Texas"	"48"	"Parker County, TX"	"48367"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	26	954352	2.7244
	"Texas"	"48"	"Parker County, TX"	"48367"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	60	954352	6.2870
	"Texas"	"48"	"Polk County, TX"	"48373"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	21	366966	5.7226
	"Texas"	"48"	"Polk County, TX"	"48373"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	33	366966	8.9927
	"Texas"	"48"	"Potter County, TX"	"48375"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	27	970641	2.7817
	"Texas"	"48"	"Potter County, TX"	"48375"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	49	970641	5.0482
	"Texas"	"48"	"Potter County, TX"	"48375"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	14	970641	Unreliable
	"Texas"	"48"	"Randall County, TX"	"48381"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	18	989723	Unreliable
	"Texas"	"48"	"Randall County, TX"	"48381"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	34	989723	3.4353
	"Texas"	"48"	"Randall County, TX"	"48381"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	21	989723	2.1218
	"Texas"	"48"	"Rockwall County, TX"	"48397"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	22	657146	3.3478
	"Texas"	"48"	"Rockwall County, TX"	"48397"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	657146	Unreliable
	"Texas"	"48"	"Rusk County, TX"	"48401"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	18	426724	Unreliable
	"Texas"	"48"	"San Jacinto County, TX"	"48407"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	16	213654	Unreliable
	"Texas"	"48"	"San Patricio County, TX"	"48409"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	32	527707	6.0640
	"Texas"	"48"	"San Patricio County, TX"	"48409"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	527707	Unreliable
	"Texas"	"48"	"Shelby County, TX"	"48419"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	204849	Unreliable
	"Texas"	"48"	"Smith County, TX"	"48423"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	15	1706148	Unreliable
	"Texas"	"48"	"Smith County, TX"	"48423"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	65	1706148	3.8098
	"Texas"	"48"	"Smith County, TX"	"48423"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	69	1706148	4.0442
	"Texas"	"48"	"Smith County, TX"	"48423"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	19	1706148	Unreliable
	"Texas"	"48"	"Tarrant County, TX"	"48439"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	11	14908081	Unreliable
	"Texas"	"48"	"Tarrant County, TX"	"48439"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	14	14908081	Unreliable
	"Texas"	"48"	"Tarrant County, TX"	"48439"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	146	14908081	0.9793
	"Texas"	"48"	"Tarrant County, TX"	"48439"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	421	14908081	2.8240
	"Texas"	"48"	"Tarrant County, TX"	"48439"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	534	14908081	3.5819
	"Texas"	"48"	"Tarrant County, TX"	"48439"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	28	14908081	0.1878
	"Texas"	"48"	"Tarrant County, TX"	"48439"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	16	14908081	Unreliable
	"Texas"	"48"	"Tarrant County, TX"	"48439"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	98	14908081	0.6574
	"Texas"	"48"	"Tarrant County, TX"	"48439"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	11	14908081	Unreliable
	"Texas"	"48"	"Tarrant County, TX"	"48439"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	29	14908081	0.1945
	"Texas"	"48"	"Taylor County, TX"	"48441"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	33	1062195	3.1068
	"Texas"	"48"	"Taylor County, TX"	"48441"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	64	1062195	6.0253
	"Texas"	"48"	"Titus County, TX"	"48449"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	258015	Unreliable
	"Texas"	"48"	"Tom Green County, TX"	"48451"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	10	901513	Unreliable
	"Texas"	"48"	"Tom Green County, TX"	"48451"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	24	901513	2.6622
	"Texas"	"48"	"Tom Green County, TX"	"48451"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	47	901513	5.2135
	"Texas"	"48"	"Travis County, TX"	"48453"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	76	8618839	0.8818
	"Texas"	"48"	"Travis County, TX"	"48453"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	304	8618839	3.5272
	"Texas"	"48"	"Travis County, TX"	"48453"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	502	8618839	5.8245
	"Texas"	"48"	"Travis County, TX"	"48453"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	24	8618839	0.2785
	"Texas"	"48"	"Travis County, TX"	"48453"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	10	8618839	Unreliable
	"Texas"	"48"	"Travis County, TX"	"48453"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	109	8618839	1.2647
	"Texas"	"48"	"Trinity County, TX"	"48455"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	115424	Unreliable
	"Texas"	"48"	"Tyler County, TX"	"48457"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	172426	Unreliable
	"Texas"	"48"	"Upshur County, TX"	"48459"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	14	317761	Unreliable
	"Texas"	"48"	"Van Zandt County, TX"	"48467"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	12	421549	Unreliable
	"Texas"	"48"	"Van Zandt County, TX"	"48467"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	421549	Unreliable
	"Texas"	"48"	"Van Zandt County, TX"	"48467"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	24	421549	5.6933
	"Texas"	"48"	"Victoria County, TX"	"48469"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	19	709495	Unreliable
	"Texas"	"48"	"Victoria County, TX"	"48469"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	36	709495	5.0740
	"Texas"	"48"	"Victoria County, TX"	"48469"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	15	709495	Unreliable
	"Texas"	"48"	"Walker County, TX"	"48471"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	546135	Unreliable
	"Texas"	"48"	"Walker County, TX"	"48471"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	546135	Unreliable
	"Texas"	"48"	"Waller County, TX"	"48473"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	18	354929	Unreliable
	"Texas"	"48"	"Webb County, TX"	"48479"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	135	2051056	6.5820
	"Texas"	"48"	"Webb County, TX"	"48479"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	58	2051056	2.8278
	"Texas"	"48"	"Wharton County, TX"	"48481"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	329640	Unreliable
	"Texas"	"48"	"Wichita County, TX"	"48485"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	18	1051117	Unreliable
	"Texas"	"48"	"Wichita County, TX"	"48485"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	30	1051117	2.8541
	"Texas"	"48"	"Wichita County, TX"	"48485"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	108	1051117	10.2748
	"Texas"	"48"	"Wichita County, TX"	"48485"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	14	1051117	Unreliable
	"Texas"	"48"	"Williamson County, TX"	"48491"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	20	3596708	0.5561
	"Texas"	"48"	"Williamson County, TX"	"48491"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	49	3596708	1.3624
	"Texas"	"48"	"Williamson County, TX"	"48491"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	145	3596708	4.0315
