"Notes"	"Year"	"Year Code"	"State"	"State Code"	"County"	"County Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"2011"	"2011"	"Ohio"	"39"	"Clermont County, OH"	"39025"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	25	199139	12.6
	"2011"	"2011"	"Ohio"	"39"	"Clermont County, OH"	"39025"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	18	199139	Unreliable
	"2011"	"2011"	"Ohio"	"39"	"Columbiana County, OH"	"39029"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	107570	Unreliable
	"2011"	"2011"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	119	1270294	9.4
	"2011"	"2011"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	85	1270294	6.7
	"2011"	"2011"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	11	1270294	Unreliable
	"2011"	"2011"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	12	1178799	Unreliable
	"2011"	"2011"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	91	1178799	7.7
	"2011"	"2011"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	101	1178799	8.6
	"2011"	"2011"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	16	1178799	Unreliable
	"2011"	"2011"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	13	1178799	Unreliable
	"2011"	"2011"	"Ohio"	"39"	"Greene County, OH"	"39057"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	19	162846	Unreliable
	"2011"	"2011"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	104	800362	13.0
	"2011"	"2011"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	46	800362	5.7
	"2011"	"2011"	"Ohio"	"39"	"Jefferson County, OH"	"39081"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	22	68828	32.0
	"2011"	"2011"	"Ohio"	"39"	"Lake County, OH"	"39085"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	19	229885	Unreliable
	"2011"	"2011"	"Ohio"	"39"	"Lake County, OH"	"39085"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	23	229885	10.0
	"2011"	"2011"	"Ohio"	"39"	"Lawrence County, OH"	"39087"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	62489	Unreliable
	"2011"	"2011"	"Ohio"	"39"	"Licking County, OH"	"39089"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	16	167248	Unreliable
	"2011"	"2011"	"Ohio"	"39"	"Lorain County, OH"	"39093"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	301614	Unreliable
	"2011"	"2011"	"Ohio"	"39"	"Lorain County, OH"	"39093"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	301614	Unreliable
	"2011"	"2011"	"Ohio"	"39"	"Lucas County, OH"	"39095"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	17	440005	Unreliable
	"2011"	"2011"	"Ohio"	"39"	"Lucas County, OH"	"39095"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	35	440005	8.0
	"2011"	"2011"	"Ohio"	"39"	"Mahoning County, OH"	"39099"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	237270	Unreliable
	"2011"	"2011"	"Ohio"	"39"	"Mahoning County, OH"	"39099"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	36	237270	15.2
	"2011"	"2011"	"Ohio"	"39"	"Montgomery County, OH"	"39113"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	43	537602	8.0
	"2011"	"2011"	"Ohio"	"39"	"Montgomery County, OH"	"39113"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	74	537602	13.8
	"2011"	"2011"	"Ohio"	"39"	"Pike County, OH"	"39131"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	28628	Unreliable
	"2011"	"2011"	"Ohio"	"39"	"Ross County, OH"	"39141"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	78249	Unreliable
	"2011"	"2011"	"Ohio"	"39"	"Sandusky County, OH"	"39143"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	60734	Unreliable
	"2011"	"2011"	"Ohio"	"39"	"Scioto County, OH"	"39145"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	79277	Unreliable
	"2011"	"2011"	"Ohio"	"39"	"Scioto County, OH"	"39145"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	79277	Unreliable
	"2011"	"2011"	"Ohio"	"39"	"Stark County, OH"	"39151"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	28	375087	7.5
	"2011"	"2011"	"Ohio"	"39"	"Summit County, OH"	"39153"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	30	539832	5.6
	"2011"	"2011"	"Ohio"	"39"	"Summit County, OH"	"39153"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	23	539832	4.3
	"2011"	"2011"	"Ohio"	"39"	"Trumbull County, OH"	"39155"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	38	209264	18.2
	"2011"	"2011"	"Ohio"	"39"	"Trumbull County, OH"	"39155"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	19	209264	Unreliable
	"2011"	"2011"	"Ohio"	"39"	"Warren County, OH"	"39165"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	17	214910	Unreliable
	"2011"	"2011"	"Ohio"	"39"	"Wayne County, OH"	"39169"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	114611	Unreliable
	"2011"	"2011"	"Oklahoma"	"40"	"Canadian County, OK"	"40017"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	119492	Unreliable
	"2011"	"2011"	"Oklahoma"	"40"	"Carter County, OK"	"40019"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	48096	Unreliable
	"2011"	"2011"	"Oklahoma"	"40"	"Cleveland County, OK"	"40027"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	16	261281	Unreliable
	"2011"	"2011"	"Oklahoma"	"40"	"Creek County, OK"	"40037"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	70467	Unreliable
	"2011"	"2011"	"Oklahoma"	"40"	"Le Flore County, OK"	"40079"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	50628	Unreliable
	"2011"	"2011"	"Oklahoma"	"40"	"Muskogee County, OK"	"40101"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	71003	Unreliable
	"2011"	"2011"	"Oklahoma"	"40"	"Oklahoma County, OK"	"40109"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	14	732371	Unreliable
	"2011"	"2011"	"Oklahoma"	"40"	"Oklahoma County, OK"	"40109"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	47	732371	6.4
	"2011"	"2011"	"Oklahoma"	"40"	"Oklahoma County, OK"	"40109"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	55	732371	7.5
	"2011"	"2011"	"Oklahoma"	"40"	"Tulsa County, OK"	"40143"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	16	610599	Unreliable
	"2011"	"2011"	"Oklahoma"	"40"	"Tulsa County, OK"	"40143"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	22	610599	3.6
	"2011"	"2011"	"Oklahoma"	"40"	"Tulsa County, OK"	"40143"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	66	610599	10.8
	"2011"	"2011"	"Oregon"	"41"	"Clackamas County, OR"	"41005"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	21	380207	5.5
	"2011"	"2011"	"Oregon"	"41"	"Clackamas County, OR"	"41005"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	380207	Unreliable
	"2011"	"2011"	"Oregon"	"41"	"Clatsop County, OR"	"41007"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	37153	Unreliable
	"2011"	"2011"	"Oregon"	"41"	"Deschutes County, OR"	"41017"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	160338	Unreliable
	"2011"	"2011"	"Oregon"	"41"	"Jackson County, OR"	"41029"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	204822	Unreliable
	"2011"	"2011"	"Oregon"	"41"	"Lane County, OR"	"41039"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	21	353416	5.9
	"2011"	"2011"	"Oregon"	"41"	"Lane County, OR"	"41039"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	353416	Unreliable
	"2011"	"2011"	"Oregon"	"41"	"Marion County, OR"	"41047"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	318872	Unreliable
	"2011"	"2011"	"Oregon"	"41"	"Marion County, OR"	"41047"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	318872	Unreliable
	"2011"	"2011"	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	12	748031	Unreliable
	"2011"	"2011"	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	94	748031	12.6
	"2011"	"2011"	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	17	748031	Unreliable
	"2011"	"2011"	"Oregon"	"41"	"Washington County, OR"	"41067"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	21	540410	3.9
	"2011"	"2011"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	11	1227066	Unreliable
	"2011"	"2011"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	119	1227066	9.7
	"2011"	"2011"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	99	1227066	8.1
	"2011"	"2011"	"Pennsylvania"	"42"	"Armstrong County, PA"	"42005"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	68568	Unreliable
	"2011"	"2011"	"Pennsylvania"	"42"	"Beaver County, PA"	"42007"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	19	170414	Unreliable
	"2011"	"2011"	"Pennsylvania"	"42"	"Beaver County, PA"	"42007"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	170414	Unreliable
	"2011"	"2011"	"Pennsylvania"	"42"	"Berks County, PA"	"42011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	14	412778	Unreliable
	"2011"	"2011"	"Pennsylvania"	"42"	"Berks County, PA"	"42011"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	15	412778	Unreliable
	"2011"	"2011"	"Pennsylvania"	"42"	"Berks County, PA"	"42011"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	19	412778	Unreliable
	"2011"	"2011"	"Pennsylvania"	"42"	"Blair County, PA"	"42013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	127099	Unreliable
	"2011"	"2011"	"Pennsylvania"	"42"	"Bucks County, PA"	"42017"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	18	626854	Unreliable
	"2011"	"2011"	"Pennsylvania"	"42"	"Bucks County, PA"	"42017"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	88	626854	14.0
	"2011"	"2011"	"Pennsylvania"	"42"	"Bucks County, PA"	"42017"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	12	626854	Unreliable
	"2011"	"2011"	"Pennsylvania"	"42"	"Bucks County, PA"	"42017"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	13	626854	Unreliable
	"2011"	"2011"	"Pennsylvania"	"42"	"Butler County, PA"	"42019"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	18	184848	Unreliable
