,Year,State,State Code,County,County Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate,County Name,State_Code
4395,2012,Nebraska,31.0,"Douglas County, NE",31055.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,24.0,531265.0,4.5,Douglas County,NE
4396,2012,Nebraska,31.0,"Lancaster County, NE",31109.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,293407.0,Unreliable,Lancaster County,NE
4397,2012,Nevada,32.0,"Clark County, NV",32003.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,41.0,2000759.0,2.0,Clark County,NV
4398,2012,Nevada,32.0,"Clark County, NV",32003.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,131.0,2000759.0,6.5,Clark County,NV
4399,2012,Nevada,32.0,"Clark County, NV",32003.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,175.0,2000759.0,8.7,Clark County,NV
4400,2012,Nevada,32.0,"Clark County, NV",32003.0,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,14.0,2000759.0,Unreliable,Clark County,NV
4401,2012,Nevada,32.0,"Clark County, NV",32003.0,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X62,16.0,2000759.0,Unreliable,Clark County,NV
4402,2012,Nevada,32.0,"Clark County, NV",32003.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,38.0,2000759.0,1.9,Clark County,NV
4403,2012,Nevada,32.0,"Washoe County, NV",32031.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,19.0,429908.0,Unreliable,Washoe County,NV
4404,2012,Nevada,32.0,"Washoe County, NV",32031.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,38.0,429908.0,8.8,Washoe County,NV
4405,2012,Nevada,32.0,"Washoe County, NV",32031.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,26.0,429908.0,6.0,Washoe County,NV
4452,2012,New York,36.0,"Bronx County, NY",36005.0,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,33.0,1408473.0,2.3,Bronx County,NY
4453,2012,New York,36.0,"Bronx County, NY",36005.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,82.0,1408473.0,5.8,Bronx County,NY
4454,2012,New York,36.0,"Bronx County, NY",36005.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,66.0,1408473.0,4.7,Bronx County,NY
4455,2012,New York,36.0,"Broome County, NY",36007.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11.0,198060.0,Unreliable,Broome County,NY
4456,2012,New York,36.0,"Dutchess County, NY",36027.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,30.0,297322.0,10.1,Dutchess County,NY
4457,2012,New York,36.0,"Dutchess County, NY",36027.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,19.0,297322.0,Unreliable,Dutchess County,NY
4458,2012,New York,36.0,"Erie County, NY",36029.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,50.0,919086.0,5.4,Erie County,NY
4459,2012,New York,36.0,"Erie County, NY",36029.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17.0,919086.0,Unreliable,Erie County,NY
4460,2012,New York,36.0,"Erie County, NY",36029.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,12.0,919086.0,Unreliable,Erie County,NY
4461,2012,New York,36.0,"Kings County, NY",36047.0,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,22.0,2565635.0,0.9,Kings County,NY
4462,2012,New York,36.0,"Kings County, NY",36047.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,80.0,2565635.0,3.1,Kings County,NY
4463,2012,New York,36.0,"Kings County, NY",36047.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,103.0,2565635.0,4.0,Kings County,NY
4464,2012,New York,36.0,"Monroe County, NY",36055.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,45.0,747813.0,6.0,Monroe County,NY
4465,2012,New York,36.0,"Monroe County, NY",36055.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12.0,747813.0,Unreliable,Monroe County,NY
4466,2012,New York,36.0,"Nassau County, NY",36059.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,77.0,1349233.0,5.7,Nassau County,NY
4467,2012,New York,36.0,"Nassau County, NY",36059.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,59.0,1349233.0,4.4,Nassau County,NY
4468,2012,New York,36.0,"New York County, NY",36061.0,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,18.0,1619090.0,Unreliable,New York County,NY
4469,2012,New York,36.0,"New York County, NY",36061.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,66.0,1619090.0,4.1,New York County,NY
4470,2012,New York,36.0,"New York County, NY",36061.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,64.0,1619090.0,4.0,New York County,NY
4471,2012,New York,36.0,"New York County, NY",36061.0,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,10.0,1619090.0,Unreliable,New York County,NY
4472,2012,New York,36.0,"New York County, NY",36061.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,27.0,1619090.0,1.7,New York County,NY
4473,2012,New York,36.0,"Niagara County, NY",36063.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,17.0,215124.0,Unreliable,Niagara County,NY
4474,2012,New York,36.0,"Niagara County, NY",36063.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,215124.0,Unreliable,Niagara County,NY
4475,2012,New York,36.0,"Onondaga County, NY",36067.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,36.0,466852.0,7.7,Onondaga County,NY
4476,2012,New York,36.0,"Orange County, NY",36071.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,27.0,374512.0,7.2,Orange County,NY
4477,2012,New York,36.0,"Orange County, NY",36071.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,20.0,374512.0,5.3,Orange County,NY
4478,2012,New York,36.0,"Oswego County, NY",36075.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,121700.0,Unreliable,Oswego County,NY
4479,2012,New York,36.0,"Queens County, NY",36081.0,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,12.0,2272771.0,Unreliable,Queens County,NY
4480,2012,New York,36.0,"Queens County, NY",36081.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,51.0,2272771.0,2.2,Queens County,NY
4481,2012,New York,36.0,"Queens County, NY",36081.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,56.0,2272771.0,2.5,Queens County,NY
4482,2012,New York,36.0,"Queens County, NY",36081.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,12.0,2272771.0,Unreliable,Queens County,NY
4483,2012,New York,36.0,"Richmond County, NY",36085.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,470728.0,Unreliable,Richmond County,NY
4484,2012,New York,36.0,"Richmond County, NY",36085.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,66.0,470728.0,14.0,Richmond County,NY
4485,2012,New York,36.0,"Suffolk County, NY",36103.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,16.0,1499273.0,Unreliable,Suffolk County,NY
4486,2012,New York,36.0,"Suffolk County, NY",36103.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,139.0,1499273.0,9.3,Suffolk County,NY
4487,2012,New York,36.0,"Suffolk County, NY",36103.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,107.0,1499273.0,7.1,Suffolk County,NY
4488,2012,New York,36.0,"Suffolk County, NY",36103.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,16.0,1499273.0,Unreliable,Suffolk County,NY
4489,2012,New York,36.0,"Westchester County, NY",36119.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,32.0,961670.0,3.3,Westchester County,NY
4490,2012,New York,36.0,"Westchester County, NY",36119.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,37.0,961670.0,3.8,Westchester County,NY
4491,2012,New York,36.0,"Westchester County, NY",36119.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,14.0,961670.0,Unreliable,Westchester County,NY
4574,2012,Oregon,41.0,"Clackamas County, OR",41005.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18.0,383857.0,Unreliable,Clackamas County,OR
4575,2012,Oregon,41.0,"Jackson County, OR",41029.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,21.0,206412.0,10.2,Jackson County,OR
4576,2012,Oregon,41.0,"Lane County, OR",41039.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,21.0,354542.0,5.9,Lane County,OR
4577,2012,Oregon,41.0,"Lane County, OR",41039.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,354542.0,Unreliable,Lane County,OR
4578,2012,Oregon,41.0,"Marion County, OR",41047.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,319985.0,Unreliable,Marion County,OR
4579,2012,Oregon,41.0,"Multnomah County, OR",41051.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,73.0,759256.0,9.6,Multnomah County,OR
4580,2012,Oregon,41.0,"Multnomah County, OR",41051.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,19.0,759256.0,Unreliable,Multnomah County,OR
4581,2012,Oregon,41.0,"Multnomah County, OR",41051.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,10.0,759256.0,Unreliable,Multnomah County,OR
4582,2012,Oregon,41.0,"Washington County, OR",41067.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15.0,547672.0,Unreliable,Washington County,OR
4583,2012,Oregon,41.0,"Washington County, OR",41067.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,547672.0,Unreliable,Washington County,OR
4584,2012,Oregon,41.0,"Washington County, OR",41067.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,11.0,547672.0,Unreliable,Washington County,OR
4681,2012,Texas,48.0,"Bell County, TX",48027.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,323037.0,Unreliable,Bell County,TX
4682,2012,Texas,48.0,"Bexar County, TX",48029.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,15.0,1785704.0,Unreliable,Bexar County,TX
4683,2012,Texas,48.0,"Bexar County, TX",48029.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,113.0,1785704.0,6.3,Bexar County,TX
4684,2012,Texas,48.0,"Bexar County, TX",48029.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,46.0,1785704.0,2.6,Bexar County,TX
4685,2012,Texas,48.0,"Bexar County, TX",48029.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,10.0,1785704.0,Unreliable,Bexar County,TX
4686,2012,Texas,48.0,"Brazoria County, TX",48039.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,324769.0,Unreliable,Brazoria County,TX
4687,2012,Texas,48.0,"Brazoria County, TX",48039.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,20.0,324769.0,6.2,Brazoria County,TX
